"Initial.ID","ID","Class","Order","Family","Subfamily","Genus","Species","BT1","BT2","BT3","BT4","BT5","BT6","BT7","BT8","BT9","BT10","Location","Chromolaena_level","SN"
"190","Msp190","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",184
"191","Msp191","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",185
"192","Msp192","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",186
"193","Msp193","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",187
"194","Msp194","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",188
"195","Msp195","Insecta","Hemiptera","Coreidae","Coreinae","Acanthocephala","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",189
"196","Msp196","Insecta","Hemiptera","Coreidae","Coreinae","Piezogaster","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",190
"197","Msp197","Insecta","Coleoptera","Cerambycidae","Lamiinae","Monochamus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",191
"198","Msp198","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",192
"199","Msp199","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",193
"200","Msp200","Insecta","Diptera","Calliphoridae","Chrysomyinae","Cochliomyia","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",194
"201","Msp201","Insecta","Hemiptera","Tingidae","Tinginae","Ammianus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",195
"202","Msp202","Insecta","Hemiptera","Plataspidae","Plataspinae","Megacopta","cribraria",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",196
"203","Msp203","insecta","coleoptera","Staphylinidae","Paederinae","Paederus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",197
"204","Msp204","Insecta","Hemiptera","Scutelleridae","Scutellerinae","Sphaerocoris","annulus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",198
"205","Msp205","Insecta","coleoptera","Coccinellidae","Chilocorinae","Chilocorus","nigritus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",199
"206","Msp206","insecta","Diptera","Nemestrinidae","Nemestrinidae","Moegistorhynchus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",200
"207","Msp207","insecta","Hemiptera","Clastopteridae","Clastopterinae","Clastoptera","xanthocephala",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",201
"208","Msp208","Insecta","Hemiptera","Membracidae","Similinae","Acutalis","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",202
"209","Msp209","Insecta","Hemiptera","Plataspidae","Plataspinae","Megacopta","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",203
"210","Msp210","Insecta","Lepidoptera","Erebidae","Arctiinae","Pareuchaetes","pseudoinsulata",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",204
"211","Msp211","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",205
"212","Msp212","Insecta","Coleoptera","Cerambycidae","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",206
"213","Msp213","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",207
"214","Msp214","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",208
"215","Msp215","Insecta","Orthoptera","Gryllidae","Gryllinae","Gryllus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",209
"216","Msp216","Insecta","Mantodae","Amplidae","Amplinae","Litaneutria","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",210
"217","Msp217","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",211
"218","Msp218","Insecta","Orthoptera","Gryllidae","Oecanthinae","Oecanthus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",212
"219","Msp219","Insecta","Orthoptera","Gryllidae","Oecanthinae","Oecanthus","pellucens",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",213
"220","Msp220","Insecta","Hemiptera","Reduviidae","Stenopodainae","Oncocephalus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",214
"221","Msp221","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",215
"222","Msp222","Insecta","Coleoptera","Curculionidae","Cryptorhynchinae","Eubulus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",216
"223","Msp223","Insecta","coleoptera","Cerambycidae","Lamiinae","Hippopsis","lemniscata",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",217
"224","Msp224","Insecta","coleoptera","Tenebrionidae"," Lagriinae","Statira","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",218
"225","Msp225","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",219
"226","Msp226","Insecta","coleoptera","Chysomelidae","Galerucinae ","Monolepta","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",220
"227","Msp227","Insecta","Hemiptera","Scatelleridae","Pachycorinae","Homaemus","proteus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",221
"228","Msp228","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",222
"229","Msp229","Insecta","Hymenoptera","Formicidae","Ponerinae","Odontomachus","troglodytes",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",223
"230","Msp230","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",224
"231","Msp231","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",225
"232","Msp232","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",226
"233","Msp233","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",227
"234","Msp234","Insecta","Hemiptera","Rhyparochromidae","Rhyparochrominae","Dieuches","armatipes",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",228
"235","Msp235","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",229
"236","Msp236","Insecta","Hemiptera","Miridae","Phylinae","Plagiognathus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",230
"237","Msp237","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",231
"238","Msp238","insecta","Diptera","Muscidae","Atherigoninae","Atherigona","orientalis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",232
"239","Msp239","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",233
"240","Msp240","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",234
"241","Msp241","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",235
"242","Msp242","Insecta","Hymenoptera","Pentatomidae","Pentatominae","Brochymena","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",236
"243","Msp243","Insecta","Orthoptera","Acrididae","Cyrtacanthacridinae","Schistocerca","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",237
"245","Msp245","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",238
"246","Msp246","Insecta","Coleoptera","Tenebrionidae","Diaperinae ","Phaleria","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",239
"247","Msp247","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",240
"248","Msp248","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",241
"249","Msp249","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",242
"250","Msp250","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",243
"251","Msp251","Insecta","Hemiptera","Coreidae","Coreinae","Leptoglossus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",244
"252","Msp252","insecta","Hemiptera","Pentatomidae","Pentanomidae","Pentatoma","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",245
"253","Msp253","insecta","Orthoptera","Acrididae","Oxyinae","Oxya","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",246
"254","Msp254","insecta","Mantodae","Mantidae","Stagmomantinae","Stagmomantis","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",247
"255","Msp255","insecta","Hymenoptera","Formicidae","Formicinae","Oecophylla","longinoda",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",248
"256","Msp256","insecta","Diptera","Stratiomyidae","Sarginae","Microchrysa","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",249
"257","Msp257","Arachnida","Araneae","salticidae","Salticinae","Myrmarachne","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",250
"Pt1","MSp 258","Insecta","Coleoptera","Carabidae","Carabinae","Brachyodes "," nigrita",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",251
"Pt3","MSp 260","Arachnida","Araneae","Theridiosomatidae","Theridiosomatinae","Baalzebub ","baubo",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",252
"Pt4","MSp 261","Insecta","Diptera","Muscidae","Musicinae","Neomyia","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",253
"Pt7","MSp 264","Insecta","Hymenoptera","Crabronidae","Crabronidae","Trypoxylon ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",254
"Pt8","MSp 265","Insecta","Coleoptera","Carabidae","Harpalinae","Platynus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",255
"Pt9","MSp 266","Insecta","Hymenoptera","Formicidae"," Ponerinae","Paltothyreus ","tarsatus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",256
"Pt10","MSp 267","Insecta","Coleoptera","Carabidae","Harpalinae","Cymindis ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",257
"Pt11","MSp 268","Insecta","Coleoptera","Elateridae ","Elaterinae","Melanotus ","castanipes",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",258
"Pt12","MSp 269","Insecta","Hymenoptera","Formicidae","Formicinae","Camponotus ","vividus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",259
"Pt13","MSp 270","Insecta","Hymenoptera","Evaniidae","Evaniinae ","Evania ","appendigaster",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",260
"Pt14","MSp 271","Insecta","Diptera","Muscidae","Phaoniinae","Phaonia ","subventa",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",261
"Pt15","MSp 272","Insecta","Coleoptera","Scarabaeidae","Scarabaeinae","Copris ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",262
"Pt16","MSp 273","Arachnida","Araneae","Gnaphosidae","Gnaphosinae","Scotophaeus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",263
"Pt18","MSp 275","Insecta","Coleoptera","Scarabaeidae","Scarabaeinae","Canthon ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",264
"Pt20","MSp 277","insecta","Hymenoptera","Formicidae","Formicinae","Camponotus"," flavomarginatus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",265
"Pt21","MSp 278","Insecta","Coleoptera","Curculionidae"," Entiminae","Blosyrus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",266
"Pt22","MSp 279","Insecta","Hymenoptera","Tiphiidae","Tiphiinae","Tiphia ","femorata",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",267
"Pt23","MSp 280","Arachnida","Araneae","Linyphiidae","Linyphiinae","Walckenaeria","antica",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",268
"Pt25","MSp 282","Insecta","Diptera","Glossinidae","Glossininae","Glossina ","fusca",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",269
"Pt26","MSp 283","Insecta","Hemiptera","Reduviidae","Reduviinae","Reduvius ","personatus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",270
"Pt27","MSp 284","Insecta","Hemiptera","Cydnidae","Cydninae","Cydnus ","aterrimus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",271
"Pt28","MSp 285","Insecta","Coleoptera","Scarabaeidae"," Melolonthinae","Maladera ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",272
"Pt30","MSp 287","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",273
"Pt31","MSp 288","Insecta","Blattodae","Hodotermopsidae","Hodotermopsinae","Hodotermopsis ","sjostedti",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",274
"Pt32","MSp 289","Insecta","Hemiptera","Thyreocoridae","Corimelaeninae","Corimelaena ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",275
"Pt33","MSp 290","Insecta","Coleoptera","Carabidae","Scaritinae","Dyschirius ","obscurus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",276
"Pt34","MSp 291","Insecta","Orthoptera","Tettigoniidae","Conocephalinae","Colossopus ","grandidieri",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",277
"Pt35","MSp 292","Insecta","Coleoptera","Tenebrionidae","Tenebrionidae","Tenebrio"," sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",278
"Pt36","MSp 293","Malacostraca","Isopoda","Armadillidiidae","Aramadillidiinae","Armadillidium ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",279
"Pt37","MSp 294","Arachnida","Araneae","Salticidae","Salticinae","Hasarius ","adansoni",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",280
"Pt39","MSp 296","Diplopoda","Spirostreptida","Spirostreptidae","Spirostreptinae ","Orthoporus ","ornatus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",281
"Pt40","MSp 297","Insecta","Coleoptera ","Tenebrionidae","Tenebrioninae","Gonopus ","tibialis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",282
"Pt41","MSp 298","Arachnida","Araneae","Lycosidae","Lycosinae","Pitata ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",283
"Pt42","MSp 299","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",284
"Pt43","MSp 300","Insecta","Hymenoptera","Formicidae","Myrmicinae","Crematogaster"," sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",285
"Pt44","MSp 301","Insecta","Thysanura","Meinertellidae","Meinertellinae","Machilinus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",286
"Pt45","MSp 302","Arachnida","Araneae","Titanoecidae","Titanoecinae","Pandava ","laminata",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",287
"Pt46","MSp 303","Arachnida","Araneae","Cyrbaucheniidae","Cyrbaucheniinae","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",288
"Pt48","MSp 305","Insecta","Diptera","Calliphoridae"," Calliphorinae","Cordylobia  ","anthropophaga",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",289
"Pt50","MSp 307","Insecta","Hymenoptera","Formicidae","Formicinae","Camponotus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",290
"Pt51","MSp 308","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",291
"Pt52","MSp 309","Arachnida","Araneae","Ctinidae","Ctininae","Acanthoctenus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",292
"Pt53","MSp 310","Insecta","Coleoptera","Scarabaeidae","Scarabaeinae","Scybalocanthon ","adisi",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",293
"Pt54","MSp 311","Insecta","Coleoptera","Staphylinidae","Staphylininae","Hemiquidius","ferox",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",294
"Pt55","MSp 312","Insecta","Hymenoptera","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",295
"Pt56","MSp 313","Insecta","Coleoptera","Scarabaeidae","Scarabaeinae","Copris ","lunaris",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",296
"Pt57","MSp 314","Insecta","Coleoptera","Nitidulidae","Nitidulinae","Stelidota ","geminata",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",297
"Pt58","MSp 315","Insecta","Hymenoptera","Crabronidae","Crabroninae","Stigmus ","fronticoncavus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",298
"Pt59","MSp 316","Insecta","Hymenoptera","Formicidae","Myrmicinae","Monomorium ","opacum",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",299
"Pt60","MSp 317","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",300
"Pt61","MSp 318","Insecta","Diptera","Ceratopogonidae","Ceratopogoninae","Culicoides ","biguttalus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",301
"Pt62","MSp 319","Insecta","Hymenoptera","Formicidae","Ponerinae","Mesoponera ","escherichi",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",302
"Pt63","MSp 320","Arachnida","Araneae","Segetriidae","Segetriinae","Segestria ","florentina",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",303
"Pt64","MSp 321","Insecta","Hymenoptera","Formicidae","Myrmicinae","Tetramorium ","sericeiventre",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",304
"Pt65","MSp 322","Insecta","Coleoptera","Carabidae","Scaritinae","Clivina ","collaris",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",305
"Pt66","MSp 323","Insecta","Hymenoptera","Formicidae","Myrmicinae","Monomorium"," salomonis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",306
"Pt67","MSp 324","Insecta","Hymenoptera","Formicidae","Formicinae","Nylanderia ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",307
"Pt68","MSp 325","Insecta","Coleoptera","Carabidae","Harpalinae","Amara ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",308
"Pt69","MSp 326","Insecta","Coleoptera","Scarabaeidae","Rutelinae","Adoretus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",309
"Pt70","MSp 327","Insecta","Hymenoptera","Formicidae","Formicinae","Camponotus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",310
"Pt72","MSp 329","Insecta","Coleoptera","Nitidulidae","Carpophilinae","Carpophilus ","marginellus ",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",311
"Pt73","MSp 330","Insecta","Hymenoptera","Formicidae","Formicinae","Paratrechina"," longicornis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",312
"Pt74","MSp 331","Insecta","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",313
"Pt75","MSp 332","Insecta","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",314
"Pt76","MSp 333","Arachnida","Araneae","Ctenidae","Ctenidae","Phoneutria ","nigriventer",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",315
"Pt77","MSp 334","Insecta","Orthoptera","Tetrigidae","Tetriginae","Tetrix ","subulata",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",316
"Pt78","MSp 335","Insecta","Diptera","Calliphoridae","Calliphorinae","Calliphora ","vomitoria",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",317
"Pt79","MSp 336","Malacostraca","Isopoda","Oniscidae","Oniscinae","Oniscus ","asellus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",318
"Pt80","MSp 337","Insecta","Hemiptera","Reduviidae","Triatominae","Triatoma","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",319
"Pt81","MSp 338","Insecta","Hemiptera","Reduviidae","Phymatinae","Reduvius ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",320
"Pt82","MSp 339","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",321
"Pt83","MSp 340","Insecta","Hymenoptera","Formicidae","Ponerinae","Mesoponera ","escherichi",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",322
"Pt84","MSp 341","Insecta","Coleoptera","Staphylinidae","Scydmaeninae","Euconnus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",323
"Pt85","MSp 342","Insecta","Hemiptera","Fulgoridae","","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",324
"Pt86","MSp 343","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",325
"Pt88","MSp 345","Diplopoda","Polydesmida","Paradoxomatidae","Paradoxomantinae","Oxidus ","gracilis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",326
"Pt89","MSp 346","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",327
"Pt91","MSp 348","Insecta","Coleoptera","Scarabaeidae"," Melolonthinae","Maladera ","japonica",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",328
"Pt92","MSp 349","Insecta","Orthoptera","Gryllacrididae","Hyperbaeninae","Paragryllacris ","combusta",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",329
"Pt93","MSp 350","Arachnida","Araneae","Ctenidae","Cteninae","Ctenus ","hibernalis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",330
"Pt94","MSp 351","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",331
"Pt95","MSp 352","Insect","Hymenoptera","Formicidae","Formicinae","Lepisiota ","canescens",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",332
"Pt96","MSp 353","Insecta","Hymenoptera","Formicidae","Formicinae","Camponotus ","maculatus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",333
"Pt97","MSp 354","Insecta","Coleoptera","Staphylinidae","Steninae","Stenus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",334
"Pt98","MSp 355","Insecta","Coleoptera","Cryptophagidae","Cryptophaginae","Curelius ","jaegeri",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",335
"Pt99","MSp 356","Insecta","Hymenoptera","Formicidae","Myrmicinae","Monomorium ","opacum",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",336
"Pt100","MSp 357","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",337
"Pt101","MSp 358","Insecta","Hymenoptera","Formicidae","Formicinae","Oecophylla ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",338
"Pt102","MSp 359","Diplopoda","Polydesmida","Paradoxomatidae","Paradoxomatinae","Oxidus ","gracilis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",339
"Pt103","MSp 360","Insecta","Diptera","Muscidae","Musicinae","Musca ","domestica",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",340
"Pt104","MSp 361","Chilopoda","Scolopendromorpha","Scolopendridae","Otostigminae","Rhysida","longipes",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",341
"Pt105","MSp 362","Insecta","Isopoda (Blattodea)","Archotermopsidae","Archotermopsinae","Zootermopsis ","angusticollis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",342
"Pt106","MSp 363","Insecta","Hemiptera","Cydnidae","Cydninae","Cydnus ","aterrimus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",343
"Pt107","MSp 364","Insecta","Hymenoptera","Formicidae","Formicinae","Paratrechina ","longicornis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",344
"Pt108","MSp 365","Insecta","Coleoptera","Coccinellidae","Sticholotidinae","Gnathoweisea ","texana",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",345
"Pt109","MSp 366","Insecta","Hemiptera","Pentatomidae","Pentatominae","Halyomorpha ","halys",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",346
"Pt110","MSp 367","Insecta","Neuroptera","Myrmeleontidae","Myrmeleontinae","Distoleon ","tetragrammicus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",347
"Pt111","MSp 368","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",348
"Pt112","MSp 369","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",349
"Pt113","MSp 370","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",350
"Pt114","MSp 371","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",351
"Pt115","MSp 372","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",352
"Pt116","MSp 373","Insecta","Hymenoptera","Crabronidae","Crabroninae","Stigmus ","fronticoncavus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",353
"Pt117","MSp 374","Arachnida","Oribatida","Euzetidae","Euzetinae","Euzetes ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",354
"Pt118","MSp 375","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",355
"Pt119","MSp 376","Insecta","Coleoptera","Curculionidae","Scolytinae","Coccotrypes ","dactyliperda",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",356
"Pt120","MSp 377","Unknown","Unknown","Unknown","Unknown","Unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",357
"Pt121","MSp 378","Unknown","Unknown","Unknown","Unknown","Unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",358
"Pt122","MSp 379","Unknown","Unknown","Unknown","Unknown","Unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",359
"Pt123","MSp 380","Insecta","Blattodea","Unknown","Unknown","Unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",360
"Pt124","MSp 381","Insecta","Orthoptera  ","Tetrigidae","Cladonotinae","Afrolarcus ","aequalis",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",361
"Pt125","MSp 382","Insecta","Coleoptera","Curcilionidae","Scolytinae","Hylastinus ","obscurus",0,0,0,0,0,0,0,0,0,0,"Ogua","0%",362
